BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DE AGUA CLASICAS ,MEDIA TARDE ,110 GR ,7790040333901,"$ 6,68"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DE AGUA CLASICAS  SINGLE ,EXPRESS CLASICAS PARAGUAS ,108 GR ,7622300847210,"$ 6,28"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES ,BOCA DE DAMA ,160 GR ,7622300829087,"$ 8,28"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES CHOCOLATE ,MACUCAS ,126 GR ,7790040174801,"$ 7,99"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES CHOCOLATE ,LINCOLN ,153 GR ,7622300742676,"$ 7,22"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES CHOCOLATE ,TODDY ,115 GR ,7798113151377,"$ 8,80"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES CHOCOMAMS LIBRE DE GLUTEN ,SMAMS ,150 GR ,7798181510199,"$ 28,53"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES CLASICAS (PACK X 3) ,VOCACIÓN ,465 GR ,7790040177505,"$ 17,80"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES POLVORÓN LIBRE DE GLUTEN ,SMAMS ,130 GR ,7798181510243,"$ 25,10"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES POLVORÓN LIBRE DE GLUTEN ,SMAMS ,130 GR ,7798181510250,"$ 25,10"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES POLVORÓN LIBRE DE GLUTEN ,SMAMS ,130 GR ,7798181510236,"$ 25,10"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS DULCES ROCOCÓ ,TERRABUSI ,160 GR ,7622300398545,"$ 15,75"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS SALADAS JAMÓN ,KESBUN ,100 GR ,7790310003626,"$ 9,74"
BUENOS_AIRES,FRUTAS Y VERDURAS,GALLETITAS SALADAS SABOR ORIGINAL ,KESBUN ,100 GR ,7790310002568,"$ 9,74"
BUENOS_AIRES,LÁCTEOS,CREMA DE LECHE ENTERA ,MILKAUT ,200 CC ,7794820015155,"$ 13,58"
BUENOS_AIRES,LÁCTEOS,DULCE DE LECHE  ,NATIVO ,400 GR ,7790244009145,"$ 18,62"
BUENOS_AIRES,LÁCTEOS,DULCE DE LECHE  FAMILIAR ,YATASTO ,400 GR ,7798111060961,"$ 17,70"
BUENOS_AIRES,LÁCTEOS,DULCE DE LECHE  REPOSTERO ,YATASTO ,400 GR ,7798111060299,"$ 17,70"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA SEMID ,SANDY ,1000 CC ,7790036007465,"$ 22,77"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA SEMID ,SANDY ,200 CC ,7790036007489,"$ 9,32"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA EN (SACHET) ,LA SUIPACHENSE ,1 L ,7794396004645,"$ 12,83"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA LARGA VIDA ,7 DÍAS ,1000 CC ,7790036948348,"$ 19,33"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA LARGA VIDA ,7 DÍAS ,200 CC ,7790036005324,"$ 8,44"
BUENOS_AIRES,LÁCTEOS,LECHE CHOCOLATADA LARGA VIDA ,SHIMMY ,1 LTR ,7790080037357,"$ 22,20"
BUENOS_AIRES,LÁCTEOS,LECHE COMUN DESCREMADA  (SACHET) ,SANTA BRIGIDA ,1 LT ,7790080032611,"$ 12,29"
BUENOS_AIRES,LÁCTEOS,LECHE COMUN ENTERA (SACHET) ,SANTA BRIGIDA ,1 LT ,7790080032604,"$ 12,29"
BUENOS_AIRES,LÁCTEOS,LECHE E/POLVO CHOCOLATADA ,NIDO ,360 GR ,7613034798602,"$ 50,95"
BUENOS_AIRES,LÁCTEOS,LECHE EN POLVO ENTERA ,LA LECHERA ,400 GR ,7613035715769,"$ 52,99"
BUENOS_AIRES,LÁCTEOS,LECHE EN POLVO ENTERA INSTANTÁNEA FORTIFICADA A/D ,PURÍSIMA ,400 GR ,7798095170823,"$ 42,77"
BUENOS_AIRES,LÁCTEOS,LECHE EN POLVO HUESOS FUERTES ,SVELTY ,400 GR ,7613034642103,"$ 52,16"
BUENOS_AIRES,LÁCTEOS,LECHE ENTERA UAT ,7 DÍAS ,"1,5 LT ",7790036007830,"$ 18,63"
BUENOS_AIRES,LÁCTEOS,LECHE ENTERA ENTERA UAT ,7 DÍAS ,1 LT ,7790036948317,"$ 12,17"
BUENOS_AIRES,LÁCTEOS,LECHE LARGA VIDA  ENTERA ,VERÓNICA ,1 LT ,7794710010017,"$ 15,35"
BUENOS_AIRES,LÁCTEOS,LECHE SEMIDESCREMADA UAT ,7 DÍAS ,"1,5 LT ",7790036007854,"$ 18,63"
BUENOS_AIRES,LÁCTEOS,LECHE UAT  DESCREMADA CON CALCIO ,LA LACTEO ,1 LTR ,7791241000449,"$ 15,35"
BUENOS_AIRES,LÁCTEOS,LECHE UAT ENTERA CON CALCIO ,LA LACTEO ,1 LTR ,7791241000432,"$ 15,35"
BUENOS_AIRES,LÁCTEOS,LECHE UAT ENTERA ENTERA ,LAS TRES NIÑAS ,1 LT ,7790080037135,"$ 15,32"
